dateTime,ping
02/12/2023 00:50,30.18
02/12/2023 00:50,30.15
02/12/2023 00:50,30.13
02/12/2023 00:50,31.63
02/12/2023 00:50,30.16
02/12/2023 00:50,30.18
02/12/2023 00:50,30.08
02/12/2023 00:50,30.10
02/12/2023 00:50,30.06
02/12/2023 00:50,30.15

02/12/2023 00:50,30.13
02/12/2023 00:50,30.23
02/12/2023 00:50,30.15
02/12/2023 00:50,30.16
02/12/2023 00:50,30.25
02/12/2023 00:50,30.21
02/12/2023 00:50,30.18
02/12/2023 00:50,30.15
02/12/2023 00:50,30.20
02/12/2023 00:50,30.10
02/12/2023 00:50,30.00
02/12/2023 00:50,30.15
02/12/2023 00:50,30.03
02/12/2023 00:50,30.18
02/12/2023 00:50,30.15
02/12/2023 00:50,30.25
02/12/2023 00:50,31.18
02/12/2023 00:50,30.03
02/12/2023 00:50,30.03
02/12/2023 00:50,30.13

02/12/2023 00:51,30.05
02/12/2023 00:51,30.13
02/12/2023 00:51,30.16
02/12/2023 00:51,32.51
02/12/2023 00:51,30.28
02/12/2023 00:51,30.16
02/12/2023 00:51,30.05
02/12/2023 00:51,30.20
02/12/2023 00:51,30.13
02/12/2023 00:51,30.18
02/12/2023 00:51,30.15
02/12/2023 00:51,29.98
02/12/2023 00:51,30.15
02/12/2023 00:51,30.11
02/12/2023 00:51,29.91
02/12/2023 00:51,30.15
02/12/2023 00:51,30.15
02/12/2023 00:51,30.16
02/12/2023 00:51,30.25
02/12/2023 00:51,30.15
02/12/2023 00:51,30.16
02/12/2023 00:51,30.16
02/12/2023 00:51,30.20
02/12/2023 00:51,30.13
02/12/2023 00:51,30.11
02/12/2023 00:51,30.16
02/12/2023 00:51,30.05
02/12/2023 00:51,30.16
02/12/2023 00:51,30.03
02/12/2023 00:51,30.11
02/12/2023 00:51,30.13
02/12/2023 00:51,30.10
02/12/2023 00:51,30.15
02/12/2023 00:51,30.13
02/12/2023 00:51,31.90
02/12/2023 00:51,30.16
02/12/2023 00:51,30.06
02/12/2023 00:51,30.45
02/12/2023 00:51,30.73
02/12/2023 00:51,30.11
02/12/2023 00:52,30.13
02/12/2023 00:52,30.20
02/12/2023 00:52,30.20
02/12/2023 00:52,30.03
02/12/2023 00:52,30.10
02/12/2023 00:52,30.11
02/12/2023 00:52,31.55
02/12/2023 00:52,30.16
02/12/2023 00:52,30.18
02/12/2023 00:52,30.01
02/12/2023 00:52,30.35
02/12/2023 00:52,30.16
02/12/2023 00:52,30.00
02/12/2023 00:52,30.21
02/12/2023 00:52,30.06
02/12/2023 00:52,30.31
02/12/2023 00:52,30.15
02/12/2023 00:52,30.11
02/12/2023 00:52,30.16
02/12/2023 00:52,30.08
02/12/2023 00:52,30.20
02/12/2023 00:52,30.13
02/12/2023 00:52,31.56
02/12/2023 00:52,30.05
02/12/2023 00:52,30.11
02/12/2023 00:52,30.18
02/12/2023 00:52,30.16
02/12/2023 00:52,30.21
02/12/2023 00:52,30.18
02/12/2023 00:52,30.13
02/12/2023 00:52,30.25
02/12/2023 00:52,31.46
02/12/2023 00:52,30.13
02/12/2023 00:52,30.10
02/12/2023 00:52,30.03
02/12/2023 00:52,30.20
02/12/2023 00:52,30.18
02/12/2023 00:52,30.20
02/12/2023 00:52,30.15
02/12/2023 00:52,29.93
02/12/2023 00:52,30.08
02/12/2023 00:52,30.18
02/12/2023 00:52,30.00
02/12/2023 00:52,30.13
02/12/2023 00:53,30.15
02/12/2023 00:53,30.11
02/12/2023 00:53,32.31
02/12/2023 00:53,30.06
02/12/2023 00:53,30.11
02/12/2023 00:53,30.13
02/12/2023 00:53,30.33
02/12/2023 00:53,30.18
02/12/2023 00:53,30.15
02/12/2023 00:53,30.11
02/12/2023 00:53,30.18
02/12/2023 00:53,30.16
02/12/2023 00:53,30.03
02/12/2023 00:53,30.18
02/12/2023 00:53,31.81
02/12/2023 00:53,30.10
02/12/2023 00:53,30.10
02/12/2023 00:53,30.16
02/12/2023 00:53,32.25
02/12/2023 00:53,30.13
02/12/2023 00:53,30.03
02/12/2023 00:53,30.10
02/12/2023 00:53,30.15
02/12/2023 00:53,30.06
02/12/2023 00:53,30.15
02/12/2023 00:53,30.11
02/12/2023 00:53,32.05
02/12/2023 00:53,30.10
02/12/2023 00:53,30.03
02/12/2023 00:53,30.15
02/12/2023 00:53,31.00
02/12/2023 00:53,30.15
02/12/2023 00:53,30.13
02/12/2023 00:53,30.18
02/12/2023 00:53,30.16
02/12/2023 00:53,30.15
02/12/2023 00:53,30.15
02/12/2023 00:53,30.11
02/12/2023 00:53,31.56
02/12/2023 00:53,30.15
02/12/2023 00:53,30.10
02/12/2023 00:53,30.13
02/12/2023 00:53,30.10
02/12/2023 00:53,30.30
02/12/2023 00:53,30.08
02/12/2023 00:53,30.20
02/12/2023 00:53,29.98
02/12/2023 00:53,30.16
02/12/2023 00:54,30.13
02/12/2023 00:54,30.15
02/12/2023 00:54,30.08
02/12/2023 00:54,30.13
02/12/2023 00:54,30.13
02/12/2023 00:54,30.15
02/12/2023 00:54,30.15
02/12/2023 00:54,30.08
02/12/2023 00:54,30.10
02/12/2023 00:54,30.15
02/12/2023 00:54,30.11
02/12/2023 00:54,30.16
02/12/2023 00:54,30.13
02/12/2023 00:54,31.56
02/12/2023 00:54,30.13
02/12/2023 00:54,30.06
02/12/2023 00:54,30.08
02/12/2023 00:54,30.21
02/12/2023 00:54,30.11
02/12/2023 00:54,30.08
02/12/2023 00:54,31.28
02/12/2023 00:54,30.10
02/12/2023 00:54,30.08
02/12/2023 00:54,30.15
02/12/2023 00:54,30.85
02/12/2023 00:54,29.95
02/12/2023 00:54,30.16
02/12/2023 00:54,30.08
02/12/2023 00:54,30.20
02/12/2023 00:54,30.11
02/12/2023 00:54,29.93
02/12/2023 00:54,30.10
02/12/2023 00:54,30.13
02/12/2023 00:54,30.10
02/12/2023 00:54,30.16
02/12/2023 00:54,29.98
02/12/2023 00:54,30.15
02/12/2023 00:54,30.10
02/12/2023 00:54,30.10
02/12/2023 00:54,30.18
02/12/2023 00:54,30.18
02/12/2023 00:54,30.18
02/12/2023 00:54,30.10

02/12/2023 00:55,30.15
02/12/2023 00:55,30.08
02/12/2023 00:55,30.08
02/12/2023 00:55,30.16
02/12/2023 00:55,30.18
02/12/2023 00:55,30.03
02/12/2023 00:55,30.36
02/12/2023 00:55,30.11
02/12/2023 00:55,30.21
02/12/2023 00:55,30.20
02/12/2023 00:55,30.33
02/12/2023 00:55,30.11
02/12/2023 00:55,30.18
02/12/2023 00:55,30.16
02/12/2023 00:55,30.13
02/12/2023 00:55,30.15
02/12/2023 00:55,30.10
02/12/2023 00:55,32.13
02/12/2023 00:55,30.08
02/12/2023 00:55,30.13
02/12/2023 00:55,30.15
02/12/2023 00:55,29.93
02/12/2023 00:55,30.23
02/12/2023 00:55,30.18
02/12/2023 00:55,30.10
02/12/2023 00:55,30.18
02/12/2023 00:55,30.13
02/12/2023 00:55,30.11
02/12/2023 00:55,30.15
02/12/2023 00:55,30.16
02/12/2023 00:55,30.10
02/12/2023 00:55,30.16
02/12/2023 00:55,29.88
02/12/2023 00:55,30.31
02/12/2023 00:55,30.13
02/12/2023 00:55,30.03
02/12/2023 00:55,30.11
02/12/2023 00:55,30.25
02/12/2023 00:55,30.13
02/12/2023 00:55,30.15
02/12/2023 00:55,29.83
02/12/2023 00:55,30.16
02/12/2023 00:55,30.20
02/12/2023 00:56,30.05
02/12/2023 00:56,31.55
02/12/2023 00:56,30.16
02/12/2023 00:56,30.08
02/12/2023 00:56,30.18
02/12/2023 00:56,30.16
02/12/2023 00:56,30.11
02/12/2023 00:56,30.15
02/12/2023 00:56,30.25
02/12/2023 00:56,30.16
02/12/2023 00:56,30.18
02/12/2023 00:56,29.95
02/12/2023 00:56,30.16
02/12/2023 00:56,31.30
02/12/2023 00:56,30.13
02/12/2023 00:56,30.18
02/12/2023 00:56,30.00
02/12/2023 00:56,30.21
02/12/2023 00:56,30.18
02/12/2023 00:56,29.98
02/12/2023 00:56,30.11
02/12/2023 00:56,30.16
02/12/2023 00:56,30.00
02/12/2023 00:56,30.03
02/12/2023 00:56,30.18
02/12/2023 00:56,30.15
02/12/2023 00:56,30.13
02/12/2023 00:56,30.11
02/12/2023 00:56,30.16
02/12/2023 00:56,30.15
02/12/2023 00:56,30.11
02/12/2023 00:56,30.10
02/12/2023 00:56,30.20
02/12/2023 00:56,30.10
02/12/2023 00:56,30.15
02/12/2023 00:56,30.13
02/12/2023 00:56,30.51
02/12/2023 00:56,30.18
02/12/2023 00:56,30.01
02/12/2023 00:56,30.15
02/12/2023 00:56,30.15
02/12/2023 00:56,29.85
02/12/2023 00:56,30.06
02/12/2023 00:56,30.13
02/12/2023 00:56,31.71
02/12/2023 00:56,30.06
02/12/2023 00:56,30.16
02/12/2023 00:57,30.15
02/12/2023 00:57,30.13
02/12/2023 00:57,30.10
02/12/2023 00:57,30.13
02/12/2023 00:57,30.16
02/12/2023 00:57,30.18
02/12/2023 00:57,30.21
02/12/2023 00:57,30.13
02/12/2023 00:57,30.18
02/12/2023 00:57,30.20
02/12/2023 00:57,30.13
02/12/2023 00:57,30.06
02/12/2023 00:57,30.15
02/12/2023 00:57,30.11
02/12/2023 00:57,30.01
02/12/2023 00:57,30.08
02/12/2023 00:57,30.20
02/12/2023 00:57,30.08
02/12/2023 00:57,30.11
02/12/2023 00:57,30.03
02/12/2023 00:57,30.16
02/12/2023 00:57,30.13
02/12/2023 00:57,30.18
02/12/2023 00:57,30.16
02/12/2023 00:57,30.20
02/12/2023 00:57,30.80
02/12/2023 00:57,30.11
02/12/2023 00:57,30.05
02/12/2023 00:57,30.16
02/12/2023 00:57,31.15
02/12/2023 00:57,30.13
02/12/2023 00:57,30.15
02/12/2023 00:57,30.13
02/12/2023 00:57,30.58
02/12/2023 00:57,30.15
02/12/2023 00:57,30.20
02/12/2023 00:57,30.13
02/12/2023 00:57,30.16
02/12/2023 00:57,29.88
02/12/2023 00:57,30.25
02/12/2023 00:57,30.18
02/12/2023 00:57,30.11
02/12/2023 00:57,30.13
02/12/2023 00:57,30.21
02/12/2023 00:57,30.15
02/12/2023 00:57,31.58
02/12/2023 00:57,30.18
02/12/2023 00:57,30.23
02/12/2023 00:58,30.18
02/12/2023 00:58,30.98
02/12/2023 00:58,30.13
02/12/2023 00:58,30.15
02/12/2023 00:58,30.05
02/12/2023 00:58,30.18
02/12/2023 00:58,30.11
02/12/2023 00:58,30.13
02/12/2023 00:58,30.11
02/12/2023 00:58,29.98
02/12/2023 00:58,30.08
02/12/2023 00:58,30.21
02/12/2023 00:58,29.95
02/12/2023 00:58,30.01
02/12/2023 00:58,30.08
02/12/2023 00:58,30.13
02/12/2023 00:58,30.20
02/12/2023 00:58,30.11
02/12/2023 00:58,30.16
02/12/2023 00:58,30.20
02/12/2023 00:58,30.16
02/12/2023 00:58,30.15
02/12/2023 00:58,30.11
02/12/2023 00:58,30.30
02/12/2023 00:58,30.21
02/12/2023 00:58,30.11
02/12/2023 00:58,30.16
02/12/2023 00:58,30.15
02/12/2023 00:58,30.56
02/12/2023 00:58,30.16
02/12/2023 00:58,30.16
02/12/2023 00:58,30.00
02/12/2023 00:58,30.10
02/12/2023 00:58,30.18
02/12/2023 00:58,30.18
02/12/2023 00:58,30.05
02/12/2023 00:58,30.21
02/12/2023 00:58,30.21
02/12/2023 00:58,30.10
02/12/2023 00:58,30.06
02/12/2023 00:58,30.20
02/12/2023 00:58,30.16
02/12/2023 00:58,30.18
02/12/2023 00:58,30.18
02/12/2023 00:58,30.11
02/12/2023 00:58,30.18
02/12/2023 00:58,30.15
02/12/2023 00:59,30.15
02/12/2023 00:59,31.80
02/12/2023 00:59,30.15
02/12/2023 00:59,30.20
02/12/2023 00:59,30.13
02/12/2023 00:59,30.15
02/12/2023 00:59,30.13
02/12/2023 00:59,30.16
02/12/2023 00:59,30.11
02/12/2023 00:59,30.23
02/12/2023 00:59,30.08
02/12/2023 00:59,30.11
02/12/2023 00:59,30.15
02/12/2023 00:59,31.96
02/12/2023 00:59,29.78
02/12/2023 00:59,30.25
02/12/2023 00:59,30.15
02/12/2023 00:59,30.18
02/12/2023 00:59,30.03
02/12/2023 00:59,30.16
02/12/2023 00:59,30.01
02/12/2023 00:59,30.15
02/12/2023 00:59,30.23
02/12/2023 00:59,30.16
02/12/2023 00:59,30.21
02/12/2023 00:59,29.96
02/12/2023 00:59,30.08
02/12/2023 00:59,30.13
02/12/2023 00:59,30.16
02/12/2023 00:59,30.11
02/12/2023 00:59,30.20
02/12/2023 00:59,30.25
02/12/2023 00:59,30.05
02/12/2023 00:59,30.00
02/12/2023 00:59,30.08
02/12/2023 00:59,30.16
02/12/2023 00:59,32.30
02/12/2023 00:59,30.13
02/12/2023 00:59,30.10
02/12/2023 00:59,30.15
02/12/2023 00:59,31.51
02/12/2023 00:59,30.11
02/12/2023 00:59,30.25
02/12/2023 00:59,30.15
02/12/2023 00:59,31.40
02/12/2023 00:59,30.10
02/12/2023 00:59,30.08
02/12/2023 00:59,29.88
02/12/2023 01:00,30.15
02/12/2023 01:00,30.13
02/12/2023 01:00,30.11
02/12/2023 01:00,30.16
02/12/2023 01:00,31.90
02/12/2023 01:00,30.03
02/12/2023 01:00,30.16
02/12/2023 01:00,29.95
02/12/2023 01:00,30.13
02/12/2023 01:00,30.01
02/12/2023 01:00,30.08
02/12/2023 01:00,30.15
02/12/2023 01:00,30.03
02/12/2023 01:00,30.10
02/12/2023 01:00,30.18
02/12/2023 01:00,30.13
02/12/2023 01:00,31.46
02/12/2023 01:00,30.16
02/12/2023 01:00,30.03
02/12/2023 01:00,30.15
02/12/2023 01:00,30.78
02/12/2023 01:00,30.06
02/12/2023 01:00,30.16
02/12/2023 01:00,30.11
02/12/2023 01:00,30.15
02/12/2023 01:00,30.20
02/12/2023 01:00,30.13
02/12/2023 01:00,30.16
02/12/2023 01:00,31.30
02/12/2023 01:00,29.96
02/12/2023 01:00,30.15
02/12/2023 01:00,30.10
02/12/2023 01:00,30.11
02/12/2023 01:00,30.16
02/12/2023 01:00,30.06
02/12/2023 01:00,30.18
02/12/2023 01:00,32.05
02/12/2023 01:00,30.18
02/12/2023 01:00,30.11
02/12/2023 01:00,30.15
02/12/2023 01:00,30.05
02/12/2023 01:00,30.21
02/12/2023 01:00,30.16
02/12/2023 01:00,30.01
02/12/2023 01:00,30.16
02/12/2023 01:00,30.15
02/12/2023 01:00,30.15
02/12/2023 01:01,30.11
02/12/2023 01:01,30.16
02/12/2023 01:01,30.10
02/12/2023 01:01,30.13
02/12/2023 01:01,30.03
02/12/2023 01:01,30.15
02/12/2023 01:01,30.16
02/12/2023 01:01,30.18
02/12/2023 01:01,31.70
02/12/2023 01:01,30.11
02/12/2023 01:01,30.13
02/12/2023 01:01,30.16
02/12/2023 01:01,31.63
02/12/2023 01:01,30.18
02/12/2023 01:01,30.13
02/12/2023 01:01,30.30
02/12/2023 01:01,31.03
02/12/2023 01:01,30.11
02/12/2023 01:01,30.15
02/12/2023 01:01,30.16
02/12/2023 01:01,30.06
02/12/2023 01:01,30.16
02/12/2023 01:01,30.13
02/12/2023 01:01,30.05
02/12/2023 01:01,30.15
02/12/2023 01:01,30.18
02/12/2023 01:01,30.15
02/12/2023 01:01,30.11
02/12/2023 01:01,31.06
02/12/2023 01:01,30.13
02/12/2023 01:01,30.13
02/12/2023 01:01,29.91
02/12/2023 01:01,30.26
02/12/2023 01:01,30.20
02/12/2023 01:01,30.01
02/12/2023 01:01,30.15
02/12/2023 01:01,30.18
02/12/2023 01:01,30.15
02/12/2023 01:01,30.15
02/12/2023 01:01,30.20
02/12/2023 01:01,30.10
02/12/2023 01:01,30.13
02/12/2023 01:01,30.21
02/12/2023 01:01,30.13
02/12/2023 01:01,31.81
02/12/2023 01:01,29.85
02/12/2023 01:01,30.15
02/12/2023 01:01,30.21
02/12/2023 01:02,30.33
02/12/2023 01:02,30.13
02/12/2023 01:02,30.13
02/12/2023 01:02,30.20
02/12/2023 01:02,30.18
02/12/2023 01:02,30.15
02/12/2023 01:02,30.18
02/12/2023 01:02,30.15
02/12/2023 01:02,31.18
02/12/2023 01:02,30.10
02/12/2023 01:02,30.11
02/12/2023 01:02,30.13
02/12/2023 01:02,30.18
02/12/2023 01:02,30.25
02/12/2023 01:02,30.13
02/12/2023 01:02,30.16
02/12/2023 01:02,30.15
02/12/2023 01:02,30.15
02/12/2023 01:02,30.23
02/12/2023 01:02,31.50
02/12/2023 01:02,30.25
02/12/2023 01:02,30.15
02/12/2023 01:02,30.15
02/12/2023 01:02,31.08
02/12/2023 01:02,30.11
02/12/2023 01:02,30.18
02/12/2023 01:02,30.15
02/12/2023 01:02,30.05
02/12/2023 01:02,30.25
02/12/2023 01:02,30.11
02/12/2023 01:02,29.95
02/12/2023 01:02,30.15
02/12/2023 01:02,30.11
02/12/2023 01:02,30.13
02/12/2023 01:02,30.21
02/12/2023 01:02,30.18
02/12/2023 01:02,30.15
02/12/2023 01:02,30.03
02/12/2023 01:02,30.11
02/12/2023 01:02,31.26
02/12/2023 01:02,30.16
02/12/2023 01:02,29.96
02/12/2023 01:02,30.10
02/12/2023 01:02,30.15
02/12/2023 01:02,30.05
02/12/2023 01:02,30.08
02/12/2023 01:02,30.18
02/12/2023 01:03,31.13
02/12/2023 01:03,30.13
02/12/2023 01:03,30.15
02/12/2023 01:03,30.16
02/12/2023 01:03,30.18
02/12/2023 01:03,30.13
02/12/2023 01:03,30.15
02/12/2023 01:03,30.15
02/12/2023 01:03,30.56
02/12/2023 01:03,30.13
02/12/2023 01:03,30.15
02/12/2023 01:03,30.23
02/12/2023 01:03,31.35
02/12/2023 01:03,30.15
02/12/2023 01:03,30.16
02/12/2023 01:03,30.16
02/12/2023 01:03,30.16
02/12/2023 01:03,30.16
02/12/2023 01:03,30.20
02/12/2023 01:03,30.15
02/12/2023 01:03,31.36
02/12/2023 01:03,29.90
02/12/2023 01:03,30.15
02/12/2023 01:03,30.10
02/12/2023 01:03,30.13
02/12/2023 01:03,30.10
02/12/2023 01:03,30.20
02/12/2023 01:03,30.06
02/12/2023 01:03,30.25
02/12/2023 01:03,30.11
02/12/2023 01:03,30.18
02/12/2023 01:03,30.15
02/12/2023 01:03,30.16
02/12/2023 01:03,30.13
02/12/2023 01:03,30.26
02/12/2023 01:03,30.13
02/12/2023 01:03,30.15

02/12/2023 01:03,30.15
02/12/2023 01:03,30.18
02/12/2023 01:04,31.95
02/12/2023 01:04,30.33
02/12/2023 01:04,30.15
02/12/2023 01:04,30.10
02/12/2023 01:04,30.20
02/12/2023 01:04,30.11
02/12/2023 01:04,30.26
02/12/2023 01:04,30.16
02/12/2023 01:04,30.21
02/12/2023 01:04,30.18
02/12/2023 01:04,30.16
02/12/2023 01:04,30.15
02/12/2023 01:04,30.16
02/12/2023 01:04,30.00
02/12/2023 01:04,30.20
02/12/2023 01:04,30.20
02/12/2023 01:04,30.20
02/12/2023 01:04,30.16
02/12/2023 01:04,30.20
02/12/2023 01:04,30.25
02/12/2023 01:04,30.05
02/12/2023 01:04,30.13
02/12/2023 01:04,30.20
02/12/2023 01:04,30.13
02/12/2023 01:04,30.13
02/12/2023 01:04,30.13
02/12/2023 01:04,30.11
02/12/2023 01:04,30.11
02/12/2023 01:04,30.11
02/12/2023 01:04,30.16
02/12/2023 01:04,30.13
02/12/2023 01:04,30.15
02/12/2023 01:04,30.00
02/12/2023 01:04,30.15
02/12/2023 01:04,30.26
02/12/2023 01:04,29.93
02/12/2023 01:04,30.13
02/12/2023 01:04,30.11
02/12/2023 01:04,30.16
02/12/2023 01:04,30.10
02/12/2023 01:04,30.35
02/12/2023 01:04,30.21
02/12/2023 01:04,30.06
02/12/2023 01:04,30.13
02/12/2023 01:04,30.15
02/12/2023 01:04,31.95
02/12/2023 01:04,30.15
02/12/2023 01:05,30.18
02/12/2023 01:05,30.16
02/12/2023 01:05,30.15
02/12/2023 01:05,30.13
02/12/2023 01:05,30.05
02/12/2023 01:05,30.13
02/12/2023 01:05,30.38
02/12/2023 01:05,30.13
02/12/2023 01:05,30.10
02/12/2023 01:05,30.16
02/12/2023 01:05,30.05
02/12/2023 01:05,30.13
02/12/2023 01:05,30.13
02/12/2023 01:05,30.15
02/12/2023 01:05,30.18
02/12/2023 01:05,30.18
02/12/2023 01:05,30.15
02/12/2023 01:05,30.21
02/12/2023 01:05,30.18
02/12/2023 01:05,30.13
02/12/2023 01:05,30.20
02/12/2023 01:05,30.15
02/12/2023 01:05,30.06
02/12/2023 01:05,30.11
02/12/2023 01:05,29.96
02/12/2023 01:05,30.81
02/12/2023 01:05,30.15
02/12/2023 01:05,30.26
02/12/2023 01:05,30.23
02/12/2023 01:05,32.50
02/12/2023 01:05,30.16
02/12/2023 01:05,30.11
02/12/2023 01:05,30.11
02/12/2023 01:05,30.15
02/12/2023 01:05,30.21
02/12/2023 01:05,30.18
02/12/2023 01:05,30.13
02/12/2023 01:05,30.13
02/12/2023 01:05,30.23
02/12/2023 01:05,30.16
02/12/2023 01:05,30.11
02/12/2023 01:05,31.33
02/12/2023 01:05,30.16
02/12/2023 01:05,30.11
02/12/2023 01:05,30.16
02/12/2023 01:05,30.18
02/12/2023 01:05,30.15
02/12/2023 01:05,30.15
02/12/2023 01:06,30.01
02/12/2023 01:06,30.23
02/12/2023 01:06,30.25
02/12/2023 01:06,30.13
02/12/2023 01:06,30.15
02/12/2023 01:06,30.11
02/12/2023 01:06,29.80
02/12/2023 01:06,30.10
02/12/2023 01:06,30.21
02/12/2023 01:06,30.15
02/12/2023 01:06,30.08
02/12/2023 01:06,30.20
02/12/2023 01:06,30.05
02/12/2023 01:06,30.05
02/12/2023 01:06,30.11
02/12/2023 01:06,30.10
02/12/2023 01:06,30.25
02/12/2023 01:06,30.06
02/12/2023 01:06,30.31
02/12/2023 01:06,30.11
02/12/2023 01:06,30.46
02/12/2023 01:06,30.10
02/12/2023 01:06,30.15
02/12/2023 01:06,30.05
02/12/2023 01:06,30.28
02/12/2023 01:06,30.13
02/12/2023 01:06,30.05
02/12/2023 01:06,30.15
02/12/2023 01:06,30.10
02/12/2023 01:06,30.11
02/12/2023 01:06,30.18
02/12/2023 01:06,31.76
02/12/2023 01:06,30.18
02/12/2023 01:06,30.13
02/12/2023 01:06,30.20
02/12/2023 01:06,31.86
02/12/2023 01:06,30.15
02/12/2023 01:06,30.15
02/12/2023 01:06,30.10
02/12/2023 01:06,30.35
02/12/2023 01:06,30.26
02/12/2023 01:06,30.20
02/12/2023 01:06,30.08
02/12/2023 01:06,30.45
02/12/2023 01:06,30.15
02/12/2023 01:06,30.13
02/12/2023 01:06,30.16
02/12/2023 01:07,30.13
02/12/2023 01:07,30.20
02/12/2023 01:07,30.15
02/12/2023 01:07,30.15
02/12/2023 01:07,30.08
02/12/2023 01:07,30.18
02/12/2023 01:07,30.08
02/12/2023 01:07,30.16
02/12/2023 01:07,31.98
02/12/2023 01:07,30.31
02/12/2023 01:07,30.06
02/12/2023 01:07,30.23
02/12/2023 01:07,30.61
02/12/2023 01:07,30.25
02/12/2023 01:07,30.43
02/12/2023 01:07,30.18
02/12/2023 01:07,30.20
02/12/2023 01:07,30.06
02/12/2023 01:07,30.36
02/12/2023 01:07,30.13
02/12/2023 01:07,32.13
02/12/2023 01:07,30.26
02/12/2023 01:07,30.16
02/12/2023 01:07,30.20
02/12/2023 01:07,30.20
02/12/2023 01:07,30.15
02/12/2023 01:07,30.13
02/12/2023 01:07,30.18
02/12/2023 01:07,30.81
02/12/2023 01:07,30.36
02/12/2023 01:07,30.21
02/12/2023 01:07,30.16
02/12/2023 01:07,30.16
02/12/2023 01:07,30.36
02/12/2023 01:07,30.20
02/12/2023 01:07,30.30
02/12/2023 01:07,30.18
02/12/2023 01:07,30.15
02/12/2023 01:07,30.28
02/12/2023 01:07,30.41
02/12/2023 01:07,30.20
02/12/2023 01:07,30.10
02/12/2023 01:07,30.03
02/12/2023 01:07,29.96
02/12/2023 01:07,29.98
02/12/2023 01:07,30.18
02/12/2023 01:07,30.13
02/12/2023 01:07,30.15
02/12/2023 01:08,30.15
02/12/2023 01:08,30.33
02/12/2023 01:08,30.20
02/12/2023 01:08,30.30
02/12/2023 01:08,30.13
02/12/2023 01:08,30.13
02/12/2023 01:08,30.21
02/12/2023 01:08,30.13
02/12/2023 01:08,30.35
02/12/2023 01:08,30.23
02/12/2023 01:08,30.16
02/12/2023 01:08,30.20
02/12/2023 01:08,30.18
02/12/2023 01:08,30.08
02/12/2023 01:08,30.20
02/12/2023 01:08,30.20
02/12/2023 01:08,30.21
02/12/2023 01:08,30.23
02/12/2023 01:08,30.11
02/12/2023 01:08,30.15
02/12/2023 01:08,30.23
02/12/2023 01:08,30.26
02/12/2023 01:08,30.28
02/12/2023 01:08,30.25
02/12/2023 01:08,30.13
02/12/2023 01:08,30.18
02/12/2023 01:08,30.28
02/12/2023 01:08,30.21
02/12/2023 01:08,30.11
02/12/2023 01:08,30.10
02/12/2023 01:08,30.16
02/12/2023 01:08,30.18
02/12/2023 01:08,30.15
02/12/2023 01:08,30.13
02/12/2023 01:08,30.33
02/12/2023 01:08,30.85
02/12/2023 01:08,30.15
02/12/2023 01:08,30.10
02/12/2023 01:08,30.15
02/12/2023 01:08,30.21
02/12/2023 01:08,30.08
02/12/2023 01:08,30.13
02/12/2023 01:08,30.18
02/12/2023 01:08,30.98
02/12/2023 01:09,30.13
02/12/2023 01:09,30.18
02/12/2023 01:09,30.11
02/12/2023 01:09,30.15
02/12/2023 01:09,30.13
02/12/2023 01:09,30.18
02/12/2023 01:09,30.25
02/12/2023 01:09,30.81
02/12/2023 01:09,30.11
02/12/2023 01:09,30.13
02/12/2023 01:09,30.20
02/12/2023 01:09,32.50
02/12/2023 01:09,30.13
02/12/2023 01:09,30.10
02/12/2023 01:09,30.13
02/12/2023 01:09,30.11
02/12/2023 01:09,30.06
02/12/2023 01:09,30.16
02/12/2023 01:09,30.06
02/12/2023 01:09,31.90
02/12/2023 01:09,30.18
02/12/2023 01:09,30.01
02/12/2023 01:09,30.16
02/12/2023 01:09,30.15
02/12/2023 01:09,30.16
02/12/2023 01:09,30.15
02/12/2023 01:09,30.13
02/12/2023 01:09,30.05
02/12/2023 01:09,30.13
02/12/2023 01:09,30.06
02/12/2023 01:09,30.11
02/12/2023 01:09,30.15
02/12/2023 01:09,30.13
02/12/2023 01:09,30.15
02/12/2023 01:09,30.10
02/12/2023 01:09,30.13
02/12/2023 01:09,30.13
02/12/2023 01:09,30.08
02/12/2023 01:09,31.78
02/12/2023 01:09,30.11
02/12/2023 01:09,30.11
02/12/2023 01:09,30.18
02/12/2023 01:09,30.11
02/12/2023 01:09,30.05
02/12/2023 01:09,30.15
02/12/2023 01:09,30.15
02/12/2023 01:09,30.15
02/12/2023 01:10,30.18
02/12/2023 01:10,30.13
02/12/2023 01:10,30.15
02/12/2023 01:10,30.58
02/12/2023 01:10,30.10
02/12/2023 01:10,30.16
02/12/2023 01:10,30.11
02/12/2023 01:10,30.08
02/12/2023 01:10,30.15
02/12/2023 01:10,30.16
02/12/2023 01:10,30.10
02/12/2023 01:10,31.35
02/12/2023 01:10,30.08
02/12/2023 01:10,29.98
02/12/2023 01:10,29.96
02/12/2023 01:10,30.11
02/12/2023 01:10,30.11
02/12/2023 01:10,30.40
02/12/2023 01:10,30.13
02/12/2023 01:10,30.13
02/12/2023 01:10,30.11
02/12/2023 01:10,30.13
02/12/2023 01:10,31.68
02/12/2023 01:10,30.16
02/12/2023 01:10,30.11
02/12/2023 01:10,30.15
02/12/2023 01:10,30.18
02/12/2023 01:10,30.38
02/12/2023 01:10,30.08
02/12/2023 01:10,30.10
02/12/2023 01:10,30.20
02/12/2023 01:10,30.53
